년월,광역지자체명,기초지자체명,광역지자체 방문자 수,기초지자체 방문자 수
2024-05,경상남도,사천시,680238,10249
2024-05,경상남도,산청군,680238,4345
2024-05,경상남도,양산시,680238,31630
2024-05,경상남도,의령군,680238,3447
2024-05,경상남도,진주시,680238,20643
2024-05,경상남도,창녕군,680238,20377
2024-05,경상남도,창원시,680238,286978
2024-05,경상남도,통영시,680238,120120
2024-05,경상남도,하동군,680238,6810
2024-05,경상남도,함안군,680238,13496
2024-05,경상남도,함양군,680238,4997
2024-05,경상남도,합천군,680238,4745
2024-05,경상북도,경산시,419179,40295
2024-05,경상북도,경주시,419179,102451
2024-05,경상북도,고령군,419179,9426
2024-05,경상북도,구미시,419179,32686
2024-05,경상북도,김천시,419179,22119
2024-05,경상북도,문경시,419179,12897
2024-05,경상북도,봉화군,419179,12596
2024-05,경상북도,상주시,419179,20331
2024-05,경상북도,성주군,419179,15786
2024-05,경상북도,안동시,419179,30719
2024-05,경상북도,영덕군,419179,18632
2024-05,경상북도,영양군,419179,5129
2024-05,경상북도,영주시,419179,11285
2024-05,경상북도,영천시,419179,15382
2024-05,경상북도,예천군,419179,7873
2024-05,경상북도,울릉군,419179,38198
2024-05,경상북도,울진군,419179,17766
2024-05,경상북도,의성군,419179,11949
2024-05,경상북도,청도군,419179,7059
2024-05,경상북도,청송군,419179,6189
2024-05,경상북도,칠곡군,419179,21184
2024-05,경상북도,포항시,419179,66098
2024-05,광주광역시,광산구,79208,35118
2024-05,광주광역시,남구,79208,7142
2024-05,광주광역시,동구,79208,9129
2024-05,광주광역시,북구,79208,18064
2024-05,광주광역시,서구,79208,31385
2024-05,경상북도,군위군,168834,6026
2024-05,대구광역시,남구,168834,11257
2024-05,대구광역시,달서구,168834,36064
2024-05,대구광역시,달성군,168834,26591
2024-05,대구광역시,동구,168834,57668
2024-05,대구광역시,북구,168834,40256
2024-05,대구광역시,서구,168834,11883
2024-05,대구광역시,수성구,168834,27974
2024-05,대구광역시,중구,168834,39198
2024-05,대전광역시,대덕구,82010,13644
2024-05,대전광역시,동구,82010,23009
2024-05,대전광역시,서구,82010,24032
2024-05,대전광역시,유성구,82010,35768
2024-05,대전광역시,중구,82010,12373
2024-05,부산광역시,강서구,992272,349481
2024-05,부산광역시,금정구,992272,31791
2024-05,부산광역시,기장군,992272,110974
2024-05,부산광역시,남구,992272,124441
2024-05,부산광역시,동구,992272,178297
2024-05,부산광역시,동래구,992272,15848
2024-05,부산광역시,부산진구,992272,189625
2024-05,부산광역시,북구,992272,12066
2024-05,부산광역시,사상구,992272,43020
2024-05,부산광역시,사하구,992272,127130
2024-05,부산광역시,서구,992272,147064
2024-05,부산광역시,수영구,992272,98391
2024-05,부산광역시,연제구,992272,29933
2024-05,부산광역시,영도구,992272,170505
2024-05,부산광역시,중구,992272,209118
2024-05,부산광역시,해운대구,992272,272057
2024-05,서울특별시,강남구,3444704,643162
2024-05,서울특별시,강동구,3444704,40306
2024-05,서울특별시,강북구,3444704,24642
2024-05,서울특별시,강서구,3444704,290493
2024-05,서울특별시,관악구,3444704,65515
2024-05,서울특별시,광진구,3444704,99974
2024-05,서울특별시,구로구,3444704,117997
2024-05,서울특별시,금천구,3444704,53129
2024-05,서울특별시,노원구,3444704,29564
2024-05,서울특별시,도봉구,3444704,15500
2024-05,서울특별시,동대문구,3444704,112911
2024-05,서울특별시,동작구,3444704,84635
2024-05,서울특별시,마포구,3444704,728741
2024-05,서울특별시,서대문구,3444704,271986
2024-05,서울특별시,서초구,3444704,292876
2024-05,서울특별시,성동구,3444704,219151
2024-05,서울특별시,성북구,3444704,72380
2024-05,서울특별시,송파구,3444704,210430
2024-05,서울특별시,양천구,3444704,45007
2024-05,서울특별시,영등포구,3444704,328210
2024-05,서울특별시,용산구,3444704,597368
2024-05,서울특별시,은평구,3444704,53300
2024-05,서울특별시,종로구,3444704,855670
2024-05,서울특별시,중구,3444704,1651829
2024-05,서울특별시,중랑구,3444704,24566
2024-05,세종특별자치시,세종특별자치시,28534,28533
2024-05,울산광역시,남구,283145,92547
2024-05,울산광역시,동구,283145,95418
2024-05,울산광역시,북구,283145,140935
2024-05,울산광역시,울주군,283145,76725
2024-05,울산광역시,중구,283145,9967
2024-05,인천광역시,강화군,1803020,17179
2024-05,인천광역시,계양구,1803020,39788
2024-05,인천광역시,남동구,1803020,69021
2024-05,인천광역시,동구,1803020,11684
2024-05,인천광역시,미추홀구,1803020,44534
2024-05,인천광역시,부평구,1803020,66935
2024-05,인천광역시,서구,1803020,86306
2024-05,인천광역시,연수구,1803020,165958
2024-05,인천광역시,옹진군,1803020,194960
2024-05,인천광역시,중구,1803020,1406624
2024-05,전라남도,강진군,617892,4005
2024-05,전라남도,고흥군,617892,15211
2024-05,전라남도,곡성군,617892,2774
2024-05,전라남도,광양시,617892,85968
2024-05,전라남도,구례군,617892,2213
2024-05,전라남도,나주시,617892,14652
2024-05,전라남도,담양군,617892,4960
2024-05,전라남도,목포시,617892,36182
2024-05,전라남도,무안군,617892,18135
2024-05,전라남도,보성군,617892,6526
2024-05,전라남도,순천시,617892,16974
2024-05,전라남도,신안군,617892,182719
2024-05,전라남도,여수시,617892,181429
2024-05,전라남도,영광군,617892,16283
2024-05,전라남도,영암군,617892,33527
2024-05,전라남도,완도군,617892,94147
2024-05,전라남도,장성군,617892,4472
2024-05,전라남도,장흥군,617892,5209
2024-05,전라남도,진도군,617892,64074
2024-05,전라남도,함평군,617892,6969
2024-05,전라남도,해남군,617892,26183
2024-05,전라남도,화순군,617892,4601
2024-05,전북특별자치도,고창군,224342,15527
2024-05,전북특별자치도,군산시,224342,89464
2024-05,전북특별자치도,김제시,224342,9042
2024-05,전북특별자치도,남원시,224342,8688
2024-05,전북특별자치도,무주군,224342,7016
2024-05,전북특별자치도,부안군,224342,25258
2024-05,전북특별자치도,순창군,224342,1802
2024-05,전북특별자치도,완주군,224342,16850
2024-05,전북특별자치도,익산시,224342,22894
2024-05,전북특별자치도,임실군,224342,2949
2024-05,전북특별자치도,장수군,224342,4149
2024-05,전북특별자치도,전주시,224342,42829
2024-05,전북특별자치도,정읍시,224342,10609
2024-05,전북특별자치도,진안군,224342,7412
2024-05,제주특별자치도,서귀포시,1054502,564948
2024-05,제주특별자치도,제주시,1054502,780781
2024-05,충청남도,계룡시,358501,1113
2024-05,충청남도,공주시,358501,22117
2024-05,충청남도,금산군,358501,9039
2024-05,충청남도,논산시,358501,19126
2024-05,충청남도,당진시,358501,52509
2024-05,충청남도,보령시,358501,24744
2024-05,충청남도,부여군,358501,8652
2024-05,충청남도,서산시,358501,33961
2024-05,충청남도,서천군,358501,8115
2024-05,충청남도,아산시,358501,86114
2024-05,충청남도,예산군,358501,12355
2024-05,충청남도,천안시,358501,79748
2024-05,충청남도,청양군,358501,4750
2024-05,충청남도,태안군,358501,47399
2024-05,충청남도,홍성군,358501,12222
2024-05,충청북도,괴산군,251793,27124
2024-05,충청북도,단양군,251793,9522
2024-05,충청북도,보은군,251793,6153
2024-05,충청북도,영동군,251793,8099
2024-05,충청북도,옥천군,251793,11090
2024-05,충청북도,음성군,251793,48467
2024-05,충청북도,제천시,251793,11069
2024-05,충청북도,증평군,251793,4354
2024-05,충청북도,진천군,251793,30663
2024-05,충청북도,청주시,251793,88151
2024-05,충청북도,충주시,251793,31033
2024-06,강원특별자치도,강릉시,308225,27396
2024-06,강원특별자치도,고성군,308225,7192
2024-06,강원특별자치도,동해시,308225,15714
2024-06,강원특별자치도,삼척시,308225,13596
2024-06,강원특별자치도,속초시,308225,20584
2024-06,강원특별자치도,양구군,308225,5335
2024-06,강원특별자치도,양양군,308225,11795
2024-06,강원특별자치도,영월군,308225,5523
2024-06,강원특별자치도,원주시,308225,24205
2024-06,강원특별자치도,인제군,308225,11135
2024-06,강원특별자치도,정선군,308225,12940
2024-06,강원특별자치도,철원군,308225,9949
2024-06,강원특별자치도,춘천시,308225,81379
2024-06,강원특별자치도,태백시,308225,3349
2024-06,강원특별자치도,평창군,308225,53284
2024-06,강원특별자치도,홍천군,308225,37638
2024-06,강원특별자치도,화천군,308225,4537
2024-06,강원특별자치도,횡성군,308225,30304
2024-06,경기도,가평군,1754705,70016
2024-06,경기도,고양시,1754705,175371
2024-06,경기도,과천시,1754705,12127
2024-06,경기도,광명시,1754705,33906
2024-06,경기도,광주시,1754705,39780
2024-06,경기도,구리시,1754705,16293
2024-06,경기도,군포시,1754705,20609
2024-06,경기도,김포시,1754705,131460
2024-06,경기도,남양주시,1754705,58508
2024-06,경기도,동두천시,1754705,12665
2024-06,경기도,부천시,1754705,74317
2024-06,경기도,성남시,1754705,110787
2024-06,경기도,수원시,1754705,146464
2024-06,경기도,시흥시,1754705,90805
2024-06,경기도,안산시,1754705,141492
2024-06,경기도,안성시,1754705,40879
2024-06,경기도,안양시,1754705,41092
2024-06,경기도,양주시,1754705,32091
2024-06,경기도,양평군,1754705,22526
2024-06,경기도,여주시,1754705,28339
2024-06,경기도,연천군,1754705,4885
2024-06,경기도,오산시,1754705,27023
2024-06,경기도,용인시,1754705,144726
2024-06,경기도,의왕시,1754705,20201
2024-06,경기도,의정부시,1754705,20937
2024-06,경기도,이천시,1754705,34856
2024-06,경기도,파주시,1754705,88935
2024-06,경기도,평택시,1754705,246455
2024-06,경기도,포천시,1754705,35412
2024-06,경기도,하남시,1754705,27530
2024-06,경기도,화성시,1754705,175488
2024-06,경상남도,거제시,647138,130240
2024-06,경상남도,거창군,647138,5564
2024-06,경상남도,고성군,647138,9370
2024-06,경상남도,김해시,647138,70856
2024-06,경상남도,남해군,647138,33763
2024-06,경상남도,밀양시,647138,14970
2024-06,경상남도,사천시,647138,10982
2024-06,경상남도,산청군,647138,4179
2024-06,경상남도,양산시,647138,29149
2024-06,경상남도,의령군,647138,2929
2024-06,경상남도,진주시,647138,17273
2024-06,경상남도,창녕군,647138,12445
2024-06,경상남도,창원시,647138,275156
2024-06,경상남도,통영시,647138,114735
2024-06,경상남도,하동군,647138,6013
2024-06,경상남도,함안군,647138,11792
2024-06,경상남도,함양군,647138,5461
2024-06,경상남도,합천군,647138,4033
2024-06,경상북도,경산시,385484,30717
2024-06,경상북도,경주시,385484,95119
2024-06,경상북도,고령군,385484,8832
2024-06,경상북도,구미시,385484,27799
2024-06,경상북도,김천시,385484,20820
2024-06,경상북도,문경시,385484,12567
2024-06,경상북도,봉화군,385484,12366
2024-06,경상북도,상주시,385484,21439
2024-06,경상북도,성주군,385484,10581
2024-06,경상북도,안동시,385484,23035
2024-06,경상북도,영덕군,385484,20049
2024-06,경상북도,영양군,385484,6617
2024-06,경상북도,영주시,385484,9094
2024-06,경상북도,영천시,385484,13812
2024-06,경상북도,예천군,385484,4387
2024-06,경상북도,울릉군,385484,40024
2024-06,경상북도,울진군,385484,18866
2024-06,경상북도,의성군,385484,11757
2024-06,경상북도,청도군,385484,5289
2024-06,경상북도,청송군,385484,6232
2024-06,경상북도,칠곡군,385484,20867
2024-06,경상북도,포항시,385484,68427
2024-06,광주광역시,광산구,71039,29800
2024-06,광주광역시,남구,71039,7394
2024-06,광주광역시,동구,71039,6898
2024-06,광주광역시,북구,71039,15348
2024-06,광주광역시,서구,71039,29781
2024-06,경상북도,군위군,150714,5739
2024-06,대구광역시,남구,150714,10573
2024-06,대구광역시,달서구,150714,34185
2024-06,대구광역시,달성군,150714,25345
2024-06,대구광역시,동구,150714,55230
2024-06,대구광역시,북구,150714,25048
2024-06,대구광역시,서구,150714,11114
2024-06,대구광역시,수성구,150714,25454
2024-06,대구광역시,중구,150714,32850
2024-06,대전광역시,대덕구,75133,13106
2024-06,대전광역시,동구,75133,18120
2024-06,대전광역시,서구,75133,23344
2024-06,대전광역시,유성구,75133,35215
2024-06,대전광역시,중구,75133,11936
2024-06,부산광역시,강서구,944406,333332
2024-06,부산광역시,금정구,944406,23143
2024-06,부산광역시,기장군,944406,113102
2024-06,부산광역시,남구,944406,132405
2024-06,부산광역시,동구,944406,171022
2024-06,부산광역시,동래구,944406,14342
2024-06,부산광역시,부산진구,944406,179927
2024-06,부산광역시,북구,944406,13425
2024-06,부산광역시,사상구,944406,34001
2024-06,부산광역시,사하구,944406,114402
2024-06,부산광역시,서구,944406,130796
2024-06,부산광역시,수영구,944406,86592
2024-06,부산광역시,연제구,944406,28519
2024-06,부산광역시,영도구,944406,164736
2024-06,부산광역시,중구,944406,197355
2024-06,부산광역시,해운대구,944406,260748
2024-06,서울특별시,강남구,3337312,641295
2024-06,서울특별시,강동구,3337312,39975
2024-06,서울특별시,강북구,3337312,22490
2024-06,서울특별시,강서구,3337312,292279
2024-06,서울특별시,관악구,3337312,57442
2024-06,서울특별시,광진구,3337312,97210
2024-06,서울특별시,구로구,3337312,98180
2024-06,서울특별시,금천구,3337312,49070
2024-06,서울특별시,노원구,3337312,25875
2024-06,서울특별시,도봉구,3337312,15209
2024-06,서울특별시,동대문구,3337312,92468
2024-06,서울특별시,동작구,3337312,76574
2024-06,서울특별시,마포구,3337312,709219
2024-06,서울특별시,서대문구,3337312,230087
2024-06,서울특별시,서초구,3337312,295661
2024-06,서울특별시,성동구,3337312,212983
2024-06,서울특별시,성북구,3337312,63653
2024-06,서울특별시,송파구,3337312,223843
2024-06,서울특별시,양천구,3337312,39322
2024-06,서울특별시,영등포구,3337312,309712
2024-06,서울특별시,용산구,3337312,576397
2024-06,서울특별시,은평구,3337312,49365
2024-06,서울특별시,종로구,3337312,800964
2024-06,서울특별시,중구,3337312,1606484
2024-06,서울특별시,중랑구,3337312,22173
2024-06,세종특별자치시,세종특별자치시,24801,24801
2024-06,울산광역시,남구,277446,100069
2024-06,울산광역시,동구,277446,84109
2024-06,울산광역시,북구,277446,130778
2024-06,울산광역시,울주군,277446,72443
2024-06,울산광역시,중구,277446,9763
2024-06,인천광역시,강화군,1771322,18899
2024-06,인천광역시,계양구,1771322,39627
2024-06,인천광역시,남동구,1771322,58008
2024-06,인천광역시,동구,1771322,9616
2024-06,인천광역시,미추홀구,1771322,37475
2024-06,인천광역시,부평구,1771322,62580
2024-06,인천광역시,서구,1771322,84032
2024-06,인천광역시,연수구,1771322,123030
2024-06,인천광역시,옹진군,1771322,151348
2024-06,인천광역시,중구,1771322,1433641
2024-06,전라남도,강진군,659947,3610
2024-06,전라남도,고흥군,659947,16987
2024-06,전라남도,곡성군,659947,1522
2024-06,전라남도,광양시,659947,126673
2024-06,전라남도,구례군,659947,1902
2024-06,전라남도,나주시,659947,11481
2024-06,전라남도,담양군,659947,4088
2024-06,전라남도,목포시,659947,51294
2024-06,전라남도,무안군,659947,13414
2024-06,전라남도,보성군,659947,5664
2024-06,전라남도,순천시,659947,12817
2024-06,전라남도,신안군,659947,197820
2024-06,전라남도,여수시,659947,178051
2024-06,전라남도,영광군,659947,14154
2024-06,전라남도,영암군,659947,29148
2024-06,전라남도,완도군,659947,91713
2024-06,전라남도,장성군,659947,4353
2024-06,전라남도,장흥군,659947,3416
2024-06,전라남도,진도군,659947,60401
2024-06,전라남도,함평군,659947,6135
2024-06,전라남도,해남군,659947,27135
2024-06,전라남도,화순군,659947,4735
2024-06,전북특별자치도,고창군,188612,11966
2024-06,전북특별자치도,군산시,188612,78862
2024-06,전북특별자치도,김제시,188612,9114
2024-06,전북특별자치도,남원시,188612,7647
2024-06,전북특별자치도,무주군,188612,6807
2024-06,전북특별자치도,부안군,188612,20862
2024-06,전북특별자치도,순창군,188612,1723
2024-06,전북특별자치도,완주군,188612,12813
2024-06,전북특별자치도,익산시,188612,17404
2024-06,전북특별자치도,임실군,188612,2442
2024-06,전북특별자치도,장수군,188612,3437
2024-06,전북특별자치도,전주시,188612,33292
2024-06,전북특별자치도,정읍시,188612,7768
2024-06,전북특별자치도,진안군,188612,6972
2024-06,제주특별자치도,서귀포시,1061993,575297
2024-06,제주특별자치도,제주시,1061993,783069
2024-06,충청남도,계룡시,312183,1830
2024-06,충청남도,공주시,312183,17680
2024-06,충청남도,금산군,312183,7945
2024-06,충청남도,논산시,312183,15878
2024-06,충청남도,당진시,312183,48189
2024-06,충청남도,보령시,312183,19172
2024-06,충청남도,부여군,312183,7200
2024-06,충청남도,서산시,312183,28767
2024-06,충청남도,서천군,312183,7061
2024-06,충청남도,아산시,312183,76571
2024-06,충청남도,예산군,312183,11563
2024-06,충청남도,천안시,312183,71415
2024-06,충청남도,청양군,312183,4325
2024-06,충청남도,태안군,312183,38025
2024-06,충청남도,홍성군,312183,10842
2024-06,충청북도,괴산군,222080,23033
2024-06,충청북도,단양군,222080,7962
2024-06,충청북도,보은군,222080,5768
2024-06,충청북도,영동군,222080,7050
2024-06,충청북도,옥천군,222080,11775
2024-06,충청북도,음성군,222080,40723
2024-06,충청북도,제천시,222080,10462
2024-06,충청북도,증평군,222080,4825
2024-06,충청북도,진천군,222080,28128
2024-06,충청북도,청주시,222080,76521
2024-06,충청북도,충주시,222080,27067
2024-07,강원특별자치도,강릉시,275199,28528
2024-07,강원특별자치도,고성군,275199,8281
2024-07,강원특별자치도,동해시,275199,14912
2024-07,강원특별자치도,삼척시,275199,13861
2024-07,강원특별자치도,속초시,275199,22256
2024-07,강원특별자치도,양구군,275199,4215
2024-07,강원특별자치도,양양군,275199,13708
2024-07,강원특별자치도,영월군,275199,6134
2024-07,강원특별자치도,원주시,275199,27049
2024-07,강원특별자치도,인제군,275199,10618
2024-07,강원특별자치도,정선군,275199,10580
2024-07,강원특별자치도,철원군,275199,6176
2024-07,강원특별자치도,춘천시,275199,72614
2024-07,강원특별자치도,태백시,275199,4716
2024-07,강원특별자치도,평창군,275199,32768
2024-07,강원특별자치도,홍천군,275199,30558
2024-07,강원특별자치도,화천군,275199,4554
2024-07,강원특별자치도,횡성군,275199,24494
2024-07,경기도,가평군,1965233,63403
2024-07,경기도,고양시,1965233,202918
2024-07,경기도,과천시,1965233,14643
2024-07,경기도,광명시,1965233,40067
2024-07,경기도,광주시,1965233,45954
2024-07,경기도,구리시,1965233,17954
2024-07,경기도,군포시,1965233,22734
2024-07,경기도,김포시,1965233,148913
2024-07,경기도,남양주시,1965233,57349
2024-07,경기도,동두천시,1965233,14108
2024-07,경기도,부천시,1965233,89477
2024-07,경기도,성남시,1965233,124731
2024-07,경기도,수원시,1965233,171235
2024-07,경기도,시흥시,1965233,105884
2024-07,경기도,안산시,1965233,180268
2024-07,경기도,안성시,1965233,54605
2024-07,경기도,안양시,1965233,48662
2024-07,경기도,양주시,1965233,33757
2024-07,경기도,양평군,1965233,21971
2024-07,경기도,여주시,1965233,27248
2024-07,경기도,연천군,1965233,4553
2024-07,경기도,오산시,1965233,31733
2024-07,경기도,용인시,1965233,162472
2024-07,경기도,의왕시,1965233,22358
2024-07,경기도,의정부시,1965233,24490
2024-07,경기도,이천시,1965233,37101
2024-07,경기도,파주시,1965233,92726
2024-07,경기도,평택시,1965233,273867
2024-07,경기도,포천시,1965233,33827
2024-07,경기도,하남시,1965233,33166
2024-07,경기도,화성시,1965233,192148
2024-07,경상남도,거제시,617836,129420
2024-07,경상남도,거창군,617836,5548
2024-07,경상남도,고성군,617836,10939
2024-07,경상남도,김해시,617836,74361
2024-07,경상남도,남해군,617836,32531
2024-07,경상남도,밀양시,617836,14380
2024-07,경상남도,사천시,617836,11627
2024-07,경상남도,산청군,617836,4314
2024-07,경상남도,양산시,617836,32810
2024-07,경상남도,의령군,617836,2026
2024-07,경상남도,진주시,617836,15509
2024-07,경상남도,창녕군,617836,10260
2024-07,경상남도,창원시,617836,246229
2024-07,경상남도,통영시,617836,126443
2024-07,경상남도,하동군,617836,6306
2024-07,경상남도,함안군,617836,10933
2024-07,경상남도,함양군,617836,4146
2024-07,경상남도,합천군,617836,3471
2024-07,경상북도,경산시,380022,32286
2024-07,경상북도,경주시,380022,100767
2024-07,경상북도,고령군,380022,5282
2024-07,경상북도,구미시,380022,32164
2024-07,경상북도,김천시,380022,17231
2024-07,경상북도,문경시,380022,12101
2024-07,경상북도,봉화군,380022,9476
2024-07,경상북도,상주시,380022,16952
2024-07,경상북도,성주군,380022,8269
2024-07,경상북도,안동시,380022,20194
2024-07,경상북도,영덕군,380022,19814
2024-07,경상북도,영양군,380022,4203
2024-07,경상북도,영주시,380022,8727
2024-07,경상북도,영천시,380022,13226
2024-07,경상북도,예천군,380022,5721
2024-07,경상북도,울릉군,380022,39306
2024-07,경상북도,울진군,380022,19344
2024-07,경상북도,의성군,380022,8867
2024-07,경상북도,청도군,380022,6453
2024-07,경상북도,청송군,380022,4171
2024-07,경상북도,칠곡군,380022,21707
2024-07,경상북도,포항시,380022,71464
2024-07,광주광역시,광산구,75009,32934
2024-07,광주광역시,남구,75009,7312
2024-07,광주광역시,동구,75009,8777
2024-07,광주광역시,북구,75009,17577
2024-07,광주광역시,서구,75009,29737
2024-07,경상북도,군위군,165796,5245
2024-07,대구광역시,남구,165796,11058
2024-07,대구광역시,달서구,165796,39908
2024-07,대구광역시,달성군,165796,25718
2024-07,대구광역시,동구,165796,62374
2024-07,대구광역시,북구,165796,26158
2024-07,대구광역시,서구,165796,10748
2024-07,대구광역시,수성구,165796,29644
2024-07,대구광역시,중구,165796,35643
2024-07,대전광역시,대덕구,82746,15055
2024-07,대전광역시,동구,82746,19010
2024-07,대전광역시,서구,82746,28322
2024-07,대전광역시,유성구,82746,39357
2024-07,대전광역시,중구,82746,12531
2024-07,부산광역시,강서구,966378,346011
2024-07,부산광역시,금정구,966378,24581
2024-07,부산광역시,기장군,966378,113766
2024-07,부산광역시,남구,966378,119978
2024-07,부산광역시,동구,966378,149390
2024-07,부산광역시,동래구,966378,16533
2024-07,부산광역시,부산진구,966378,173120
2024-07,부산광역시,북구,966378,15895
2024-07,부산광역시,사상구,966378,39278
2024-07,부산광역시,사하구,966378,111532
2024-07,부산광역시,서구,966378,131557
2024-07,부산광역시,수영구,966378,83419
2024-07,부산광역시,연제구,966378,28400
2024-07,부산광역시,영도구,966378,163816
2024-07,부산광역시,중구,966378,186278
2024-07,부산광역시,해운대구,966378,271871
2024-07,서울특별시,강남구,3392463,620023
2024-07,서울특별시,강동구,3392463,47182
2024-07,서울특별시,강북구,3392463,25836
2024-07,서울특별시,강서구,3392463,295601
2024-07,서울특별시,관악구,3392463,68308
2024-07,서울특별시,광진구,3392463,103276
2024-07,서울특별시,구로구,3392463,127470
2024-07,서울특별시,금천구,3392463,58245
2024-07,서울특별시,노원구,3392463,31315
2024-07,서울특별시,도봉구,3392463,17901
2024-07,서울특별시,동대문구,3392463,94746
2024-07,서울특별시,동작구,3392463,79878
2024-07,서울특별시,마포구,3392463,703008
2024-07,서울특별시,서대문구,3392463,251882
2024-07,서울특별시,서초구,3392463,288644
2024-07,서울특별시,성동구,3392463,215214
2024-07,서울특별시,성북구,3392463,75352
2024-07,서울특별시,송파구,3392463,246755
2024-07,서울특별시,양천구,3392463,43743
2024-07,서울특별시,영등포구,3392463,306199
2024-07,서울특별시,용산구,3392463,534137
2024-07,서울특별시,은평구,3392463,50010
2024-07,서울특별시,종로구,3392463,751338
2024-07,서울특별시,중구,3392463,1545440
2024-07,서울특별시,중랑구,3392463,25521
2024-07,세종특별자치시,세종특별자치시,29800,29799
2024-07,울산광역시,남구,294370,98284
2024-07,울산광역시,동구,294370,87327
2024-07,울산광역시,북구,294370,150700
2024-07,울산광역시,울주군,294370,76945
2024-07,울산광역시,중구,294370,10285
2024-07,인천광역시,강화군,1807796,20322
2024-07,인천광역시,계양구,1807796,41253
2024-07,인천광역시,남동구,1807796,73982
2024-07,인천광역시,동구,1807796,13187
2024-07,인천광역시,미추홀구,1807796,43248
2024-07,인천광역시,부평구,1807796,60440
2024-07,인천광역시,서구,1807796,100464
2024-07,인천광역시,연수구,1807796,145912
2024-07,인천광역시,옹진군,1807796,162562
2024-07,인천광역시,중구,1807796,1421085
2024-07,전라남도,강진군,706549,3294
2024-07,전라남도,고흥군,706549,8446
2024-07,전라남도,곡성군,706549,1486
2024-07,전라남도,광양시,706549,181815
2024-07,전라남도,구례군,706549,1779
2024-07,전라남도,나주시,706549,10209
2024-07,전라남도,담양군,706549,4872
2024-07,전라남도,목포시,706549,46914
2024-07,전라남도,무안군,706549,12895
2024-07,전라남도,보성군,706549,5137
2024-07,전라남도,순천시,706549,13787
2024-07,전라남도,신안군,706549,208722
2024-07,전라남도,여수시,706549,182970
2024-07,전라남도,영광군,706549,11716
2024-07,전라남도,영암군,706549,25728
2024-07,전라남도,완도군,706549,87521
2024-07,전라남도,장성군,706549,4590
2024-07,전라남도,장흥군,706549,3047
2024-07,전라남도,진도군,706549,56806
2024-07,전라남도,함평군,706549,4860
2024-07,전라남도,해남군,706549,22538
2024-07,전라남도,화순군,706549,3505
2024-07,전북특별자치도,고창군,215712,8621
2024-07,전북특별자치도,군산시,215712,106828
2024-07,전북특별자치도,김제시,215712,9575
2024-07,전북특별자치도,남원시,215712,5508
2024-07,전북특별자치도,무주군,215712,7631
2024-07,전북특별자치도,부안군,215712,20765
2024-07,전북특별자치도,순창군,215712,1665
2024-07,전북특별자치도,완주군,215712,13400
2024-07,전북특별자치도,익산시,215712,20375
2024-07,전북특별자치도,임실군,215712,2234
2024-07,전북특별자치도,장수군,215712,3560
2024-07,전북특별자치도,전주시,215712,37629
2024-07,전북특별자치도,정읍시,215712,7033
2024-07,전북특별자치도,진안군,215712,6093
2024-07,제주특별자치도,서귀포시,1055550,475182
2024-07,제주특별자치도,제주시,1055550,855722
2024-07,충청남도,계룡시,341064,2001
2024-07,충청남도,공주시,341064,18147
2024-07,충청남도,금산군,341064,7603
2024-07,충청남도,논산시,341064,15978
2024-07,충청남도,당진시,341064,54647
2024-07,충청남도,보령시,341064,20132
2024-07,충청남도,부여군,341064,6803
2024-07,충청남도,서산시,341064,29593
2024-07,충청남도,서천군,341064,7991
2024-07,충청남도,아산시,341064,84666
2024-07,충청남도,예산군,341064,11620
2024-07,충청남도,천안시,341064,80583
2024-07,충청남도,청양군,341064,4499
2024-07,충청남도,태안군,341064,41820
2024-07,충청남도,홍성군,341064,11310
2024-07,충청북도,괴산군,236830,16431
2024-07,충청북도,단양군,236830,5892
2024-07,충청북도,보은군,236830,4954
2024-07,충청북도,영동군,236830,7226
2024-07,충청북도,옥천군,236830,11568
2024-07,충청북도,음성군,236830,43689
2024-07,충청북도,제천시,236830,11238
2024-07,충청북도,증평군,236830,5910
2024-07,충청북도,진천군,236830,33295
2024-07,충청북도,청주시,236830,92264
2024-07,충청북도,충주시,236830,27500
2024-08,강원특별자치도,강릉시,228890,31260
2024-08,강원특별자치도,고성군,228890,7483
2024-08,강원특별자치도,동해시,228890,17374
2024-08,강원특별자치도,삼척시,228890,14714
2024-08,강원특별자치도,속초시,228890,24084
2024-08,강원특별자치도,양구군,228890,3845
2024-08,강원특별자치도,양양군,228890,15562
2024-08,강원특별자치도,영월군,228890,4672
2024-08,강원특별자치도,원주시,228890,26865
2024-08,강원특별자치도,인제군,228890,9977
2024-08,강원특별자치도,정선군,228890,4314
2024-08,강원특별자치도,철원군,228890,4420
2024-08,강원특별자치도,춘천시,228890,57199
2024-08,강원특별자치도,태백시,228890,4323
2024-08,강원특별자치도,평창군,228890,24658
2024-08,강원특별자치도,홍천군,228890,26075
2024-08,강원특별자치도,화천군,228890,3504
2024-08,강원특별자치도,횡성군,228890,16994
2024-08,경기도,가평군,1919811,67271
2024-08,경기도,고양시,1919811,188649
2024-08,경기도,과천시,1919811,14743
2024-08,경기도,광명시,1919811,35693
2024-08,경기도,광주시,1919811,45156
2024-08,경기도,구리시,1919811,16877
2024-08,경기도,군포시,1919811,24976
2024-08,경기도,김포시,1919811,147714
2024-08,경기도,남양주시,1919811,54051
2024-08,경기도,동두천시,1919811,14373
2024-08,경기도,부천시,1919811,91691
2024-08,경기도,성남시,1919811,116592
