provinceName,districtName,country,percentage
충청북도,청주시,기타,15.8
충청북도,청주시,일본,10.4
충청북도,청주시,베트남,7.5
충청북도,청주시,대만,6.7
충청북도,청주시,미국,4.6
충청북도,청주시,몽골,3.2
충청북도,청주시,영국,3.1
충청북도,청주시,홍콩,2.6
충청북도,청주시,태국,2.3
충청북도,청주시,인도네시아,2.0
충청북도,청주시,러시아,1.9
충청북도,청주시,필리핀,1.7
충청북도,청주시,카자흐스탄,1.5
충청북도,청주시,독일,1.3
충청북도,청주시,캐나다,1.1
충청북도,청주시,인도,1.0
충청북도,청주시,말레이시아,0.9
충청북도,청주시,싱가포르,0.7
충청북도,청주시,프랑스,0.7
충청북도,청주시,오스트레일리아,0.6
충청북도,청주시,튀르키예,0.3
충청북도,청주시,멕시코,0.2
충청북도,청주시,사우디아라비아,0.1
충청북도,청주시,아랍에미리트,0.0
충청북도,충주시,중국,28.8
충청북도,충주시,기타,23.2
충청북도,충주시,베트남,6.7
충청북도,충주시,일본,5.6
충청북도,충주시,미국,5.5
충청북도,충주시,태국,4.5
충청북도,충주시,인도네시아,3.5
충청북도,충주시,러시아,3.2
충청북도,충주시,필리핀,3.0
충청북도,충주시,몽골,2.0
충청북도,충주시,대만,1.9
충청북도,충주시,영국,1.8
충청북도,충주시,말레이시아,1.5
충청북도,충주시,독일,1.4
충청북도,충주시,홍콩,1.4
충청북도,충주시,인도,1.2
충청북도,충주시,카자흐스탄,1.2
충청북도,충주시,캐나다,1.1
충청북도,충주시,싱가포르,0.8
충청북도,충주시,프랑스,0.7
충청북도,충주시,오스트레일리아,0.6
충청북도,충주시,멕시코,0.2
충청북도,충주시,튀르키예,0.2
충청북도,충주시,아랍에미리트,0.1
충청북도,충주시,사우디아라비아,0.1
충청남도,계룡시,기타,23.5
충청남도,계룡시,중국,15.3
충청남도,계룡시,미국,11.7
충청남도,계룡시,일본,8.7
충청남도,계룡시,필리핀,6.0
충청남도,계룡시,베트남,5.4
충청남도,계룡시,몽골,3.4
충청남도,계룡시,홍콩,3.0
충청남도,계룡시,말레이시아,2.9
충청남도,계룡시,대만,2.8
충청남도,계룡시,캐나다,2.7
충청남도,계룡시,태국,2.3
충청남도,계룡시,인도네시아,2.1
충청남도,계룡시,오스트레일리아,1.8
충청남도,계룡시,독일,1.5
충청남도,계룡시,영국,1.4
충청남도,계룡시,싱가포르,1.1
충청남도,계룡시,튀르키예,1.1
충청남도,계룡시,인도,0.9
충청남도,계룡시,프랑스,0.9
충청남도,계룡시,카자흐스탄,0.8
충청남도,계룡시,러시아,0.5
충청남도,계룡시,아랍에미리트,0.1
충청남도,계룡시,사우디아라비아,0.1
충청남도,계룡시,멕시코,0.1
충청남도,공주시,기타,18.9
충청남도,공주시,중국,17.2
충청남도,공주시,일본,9.1
충청남도,공주시,베트남,8.4
충청남도,공주시,미국,7.8
충청남도,공주시,인도네시아,5.3
충청남도,공주시,대만,4.9
충청남도,공주시,필리핀,3.9
충청남도,공주시,홍콩,2.6
충청남도,공주시,독일,2.5
충청남도,공주시,태국,2.3
충청남도,공주시,영국,2.0
충청남도,공주시,몽골,2.0
충청남도,공주시,말레이시아,1.9
충청남도,공주시,캐나다,1.8
충청남도,공주시,싱가포르,1.7
충청남도,공주시,오스트레일리아,1.7
충청남도,공주시,카자흐스탄,1.5
충청남도,공주시,프랑스,1.3
충청남도,공주시,러시아,1.2
충청남도,공주시,인도,1.1
충청남도,공주시,멕시코,0.5
충청남도,공주시,튀르키예,0.4
충청남도,공주시,사우디아라비아,0.1
충청남도,공주시,아랍에미리트,0.0
충청남도,금산군,기타,29.0
충청남도,금산군,베트남,15.8
충청남도,금산군,중국,11.6
충청남도,금산군,일본,8.0
충청남도,금산군,대만,7.4
충청남도,금산군,미국,6.3
충청남도,금산군,필리핀,4.6
충청남도,금산군,인도네시아,3.1
충청남도,금산군,홍콩,3.0
충청남도,금산군,태국,2.0
충청남도,금산군,독일,1.2
충청남도,금산군,몽골,1.1
충청남도,금산군,말레이시아,1.0
충청남도,금산군,캐나다,1.0
충청남도,금산군,영국,0.9
충청남도,금산군,싱가포르,0.8
충청남도,금산군,프랑스,0.8
충청남도,금산군,카자흐스탄,0.6
충청남도,금산군,러시아,0.6
충청남도,금산군,오스트레일리아,0.5
충청남도,금산군,인도,0.4
충청남도,금산군,튀르키예,0.2
충청남도,금산군,멕시코,0.1
충청남도,금산군,사우디아라비아,0.0
충청남도,금산군,아랍에미리트,0.0
충청남도,논산시,기타,32.6
충청남도,논산시,베트남,12.4
충청남도,논산시,중국,10.8
충청남도,논산시,태국,6.3
충청남도,논산시,일본,5.0
충청남도,논산시,카자흐스탄,4.8
충청남도,논산시,필리핀,4.7
충청남도,논산시,미국,3.8
충청남도,논산시,인도네시아,3.8
충청남도,논산시,몽골,2.3
충청남도,논산시,러시아,1.8
충청남도,논산시,대만,1.7
충청남도,논산시,독일,1.6
충청남도,논산시,홍콩,1.3
충청남도,논산시,말레이시아,1.2
충청남도,논산시,캐나다,1.1
충청남도,논산시,싱가포르,0.9
충청남도,논산시,프랑스,0.9
충청남도,논산시,인도,0.8
충청남도,논산시,오스트레일리아,0.8
충청남도,논산시,영국,0.7
충청남도,논산시,튀르키예,0.4
충청남도,논산시,멕시코,0.2
충청남도,논산시,사우디아라비아,0.1
충청남도,논산시,아랍에미리트,0.0
충청남도,당진시,중국,29.9
충청남도,당진시,기타,17.2
충청남도,당진시,미국,8.5
충청남도,당진시,필리핀,7.7
충청남도,당진시,베트남,7.1
충청남도,당진시,인도네시아,4.1
충청남도,당진시,태국,3.8
충청남도,당진시,일본,3.3
충청남도,당진시,대만,3.2
충청남도,당진시,오스트레일리아,3.2
충청남도,당진시,인도,2.4
충청남도,당진시,홍콩,1.5
충청남도,당진시,러시아,1.5
충청남도,당진시,카자흐스탄,1.4
충청남도,당진시,몽골,1.1
충청남도,당진시,독일,0.9
충청남도,당진시,말레이시아,0.8
충청남도,당진시,영국,0.7
충청남도,당진시,캐나다,0.6
충청남도,당진시,싱가포르,0.5
충청남도,당진시,튀르키예,0.3
충청남도,당진시,프랑스,0.3
충청남도,당진시,멕시코,0.2
충청남도,당진시,사우디아라비아,0.1
충청남도,당진시,아랍에미리트,0.0
충청남도,보령시,기타,19.0
충청남도,보령시,중국,18.7
충청남도,보령시,베트남,10.6
충청남도,보령시,인도네시아,10.2
충청남도,보령시,필리핀,9.7
충청남도,보령시,태국,5.2
충청남도,보령시,일본,4.1
충청남도,보령시,미국,3.8
충청남도,보령시,대만,3.5
충청남도,보령시,인도,2.6
충청남도,보령시,홍콩,1.8
충청남도,보령시,말레이시아,1.4
충청남도,보령시,몽골,1.3
충청남도,보령시,러시아,1.3
충청남도,보령시,독일,1.3
충청남도,보령시,영국,1.1
충청남도,보령시,오스트레일리아,1.1
충청남도,보령시,캐나다,0.9
충청남도,보령시,싱가포르,0.7
충청남도,보령시,카자흐스탄,0.6
충청남도,보령시,프랑스,0.5
충청남도,보령시,튀르키예,0.3
충청남도,보령시,멕시코,0.2
충청남도,보령시,아랍에미리트,0.0
충청남도,보령시,사우디아라비아,0.0
충청남도,부여군,기타,25.0
충청남도,부여군,중국,14.3
충청남도,부여군,베트남,12.3
충청남도,부여군,필리핀,9.8
충청남도,부여군,일본,7.8
충청남도,부여군,태국,7.1
충청남도,부여군,미국,4.3
충청남도,부여군,인도네시아,3.0
충청남도,부여군,대만,2.9
충청남도,부여군,카자흐스탄,2.9
충청남도,부여군,홍콩,1.6
충청남도,부여군,말레이시아,1.4
충청남도,부여군,러시아,1.3
충청남도,부여군,캐나다,1.2
충청남도,부여군,독일,1.2
충청남도,부여군,몽골,0.8
충청남도,부여군,오스트레일리아,0.7
충청남도,부여군,프랑스,0.7
충청남도,부여군,싱가포르,0.6
충청남도,부여군,영국,0.5
충청남도,부여군,인도,0.3
충청남도,부여군,멕시코,0.1
충청남도,부여군,튀르키예,0.1
충청남도,부여군,아랍에미리트,0.0
충청남도,부여군,사우디아라비아,0.0
충청남도,서산시,중국,27.4
충청남도,서산시,기타,16.9
충청남도,서산시,필리핀,9.4
충청남도,서산시,베트남,6.6
충청남도,서산시,인도네시아,5.8
충청남도,서산시,태국,5.2
충청남도,서산시,인도,5.1
충청남도,서산시,일본,3.9
충청남도,서산시,미국,3.3
충청남도,서산시,대만,2.6
충청남도,서산시,러시아,2.3
충청남도,서산시,홍콩,1.7
충청남도,서산시,몽골,1.7
충청남도,서산시,오스트레일리아,1.3
충청남도,서산시,영국,1.2
충청남도,서산시,카자흐스탄,1.1
충청남도,서산시,말레이시아,1.0
충청남도,서산시,독일,1.0
충청남도,서산시,싱가포르,0.7
충청남도,서산시,캐나다,0.6
충청남도,서산시,튀르키예,0.4
충청남도,서산시,프랑스,0.4
충청남도,서산시,멕시코,0.2
충청남도,서산시,사우디아라비아,0.1
충청남도,서산시,아랍에미리트,0.0
충청남도,서천군,중국,17.8
충청남도,서천군,몽골,15.4
충청남도,서천군,기타,15.2
충청남도,서천군,인도네시아,10.5
충청남도,서천군,베트남,9.9
충청남도,서천군,필리핀,5.0
충청남도,서천군,태국,4.3
충청남도,서천군,일본,4.2
충청남도,서천군,미국,3.9
충청남도,서천군,대만,2.5
충청남도,서천군,러시아,1.5
충청남도,서천군,홍콩,1.4
충청남도,서천군,독일,1.4
충청남도,서천군,인도,1.1
충청남도,서천군,캐나다,1.0
충청남도,서천군,말레이시아,0.9
충청남도,서천군,영국,0.8
충청남도,서천군,오스트레일리아,0.8
충청남도,서천군,카자흐스탄,0.8
충청남도,서천군,싱가포르,0.6
충청남도,서천군,프랑스,0.6
충청남도,서천군,멕시코,0.2
충청남도,서천군,튀르키예,0.2
충청남도,서천군,사우디아라비아,0.1
충청남도,서천군,아랍에미리트,0.0
충청남도,아산시,미국,24.9
충청남도,아산시,중국,19.7
충청남도,아산시,기타,18.4
충청남도,아산시,일본,5.6
충청남도,아산시,베트남,5.3
충청남도,아산시,카자흐스탄,4.5
충청남도,아산시,러시아,2.9
충청남도,아산시,인도네시아,2.1
충청남도,아산시,대만,1.8
충청남도,아산시,독일,1.8
충청남도,아산시,태국,1.8
충청남도,아산시,몽골,1.6
충청남도,아산시,필리핀,1.5
충청남도,아산시,인도,1.4
충청남도,아산시,홍콩,1.2
충청남도,아산시,말레이시아,1.2
충청남도,아산시,캐나다,1.1
충청남도,아산시,오스트레일리아,1.0
충청남도,아산시,영국,0.7
충청남도,아산시,싱가포르,0.5
충청남도,아산시,프랑스,0.5
충청남도,아산시,튀르키예,0.2
충청남도,아산시,멕시코,0.2
충청남도,아산시,아랍에미리트,0.0
충청남도,아산시,사우디아라비아,0.0
충청남도,예산군,기타,25.7
충청남도,예산군,중국,18.7
충청남도,예산군,베트남,17.3
충청남도,예산군,미국,5.3
충청남도,예산군,일본,4.8
충청남도,예산군,태국,4.3
충청남도,예산군,인도네시아,4.3
충청남도,예산군,필리핀,2.9
충청남도,예산군,카자흐스탄,2.4
충청남도,예산군,러시아,2.0
충청남도,예산군,대만,1.5
충청남도,예산군,독일,1.5
충청남도,예산군,몽골,1.4
충청남도,예산군,캐나다,1.4
충청남도,예산군,인도,1.4
충청남도,예산군,홍콩,1.3
충청남도,예산군,영국,0.9
충청남도,예산군,말레이시아,0.9
충청남도,예산군,오스트레일리아,0.7
충청남도,예산군,싱가포르,0.6
충청남도,예산군,프랑스,0.4
충청남도,예산군,멕시코,0.2
충청남도,예산군,튀르키예,0.1
충청남도,예산군,아랍에미리트,0.0
충청남도,예산군,사우디아라비아,0.0
충청남도,천안시,중국,29.5
충청남도,천안시,기타,20.2
충청남도,천안시,일본,8.5
충청남도,천안시,베트남,7.4
충청남도,천안시,미국,5.3
충청남도,천안시,대만,3.1
충청남도,천안시,인도네시아,3.1
충청남도,천안시,몽골,3.1
충청남도,천안시,영국,2.6
충청남도,천안시,태국,2.5
충청남도,천안시,인도,2.0
충청남도,천안시,필리핀,2.0
충청남도,천안시,홍콩,1.7
충청남도,천안시,러시아,1.5
충청남도,천안시,카자흐스탄,1.5
충청남도,천안시,말레이시아,1.1
충청남도,천안시,독일,1.1
충청남도,천안시,캐나다,1.1
충청남도,천안시,싱가포르,0.7
충청남도,천안시,오스트레일리아,0.7
충청남도,천안시,프랑스,0.7
충청남도,천안시,멕시코,0.3
충청남도,천안시,튀르키예,0.2
충청남도,천안시,사우디아라비아,0.1
충청남도,천안시,아랍에미리트,0.0
충청남도,청양군,기타,33.8
충청남도,청양군,베트남,21.3
충청남도,청양군,중국,9.4
충청남도,청양군,인도네시아,6.0
충청남도,청양군,일본,4.4
충청남도,청양군,필리핀,4.1
충청남도,청양군,미국,4.0
충청남도,청양군,대만,3.6
충청남도,청양군,태국,2.6
충청남도,청양군,홍콩,1.7
충청남도,청양군,싱가포르,1.1
충청남도,청양군,캐나다,1.1
충청남도,청양군,말레이시아,1.0
충청남도,청양군,카자흐스탄,0.9
충청남도,청양군,오스트레일리아,0.8
충청남도,청양군,독일,0.8
충청남도,청양군,영국,0.7
충청남도,청양군,몽골,0.7
충청남도,청양군,러시아,0.7
충청남도,청양군,인도,0.4
충청남도,청양군,프랑스,0.4
충청남도,청양군,사우디아라비아,0.1
충청남도,청양군,멕시코,0.1
충청남도,청양군,튀르키예,0.1
충청남도,청양군,아랍에미리트,0.0
충청남도,태안군,중국,35.1
충청남도,태안군,필리핀,13.9
충청남도,태안군,기타,11.7
충청남도,태안군,인도네시아,6.7
충청남도,태안군,태국,5.0
충청남도,태안군,베트남,4.9
충청남도,태안군,인도,4.9
충청남도,태안군,대만,3.8
충청남도,태안군,미국,3.1
충청남도,태안군,홍콩,2.3
충청남도,태안군,러시아,1.3
충청남도,태안군,오스트레일리아,1.2
충청남도,태안군,일본,1.2
충청남도,태안군,영국,0.9
충청남도,태안군,말레이시아,0.9
충청남도,태안군,독일,0.8
충청남도,태안군,싱가포르,0.5
충청남도,태안군,캐나다,0.4
충청남도,태안군,몽골,0.3
충청남도,태안군,튀르키예,0.3
충청남도,태안군,프랑스,0.3
충청남도,태안군,멕시코,0.1
충청남도,태안군,카자흐스탄,0.1
충청남도,태안군,아랍에미리트,0.0
충청남도,태안군,사우디아라비아,0.0
충청남도,홍성군,기타,27.7
충청남도,홍성군,중국,17.2
충청남도,홍성군,베트남,14.1
충청남도,홍성군,태국,5.1
충청남도,홍성군,미국,5.0
충청남도,홍성군,일본,4.8
충청남도,홍성군,인도네시아,4.4
충청남도,홍성군,필리핀,3.9
충청남도,홍성군,몽골,2.8
충청남도,홍성군,말레이시아,1.7
충청남도,홍성군,캐나다,1.7
충청남도,홍성군,러시아,1.5
충청남도,홍성군,영국,1.5
충청남도,홍성군,홍콩,1.4
충청남도,홍성군,카자흐스탄,1.4
충청남도,홍성군,독일,1.4
충청남도,홍성군,대만,1.1
충청남도,홍성군,오스트레일리아,0.7
충청남도,홍성군,프랑스,0.6
충청남도,홍성군,인도,0.5
충청남도,홍성군,싱가포르,0.5
충청남도,홍성군,튀르키예,0.3
충청남도,홍성군,멕시코,0.2
충청남도,홍성군,사우디아라비아,0.1
충청남도,홍성군,아랍에미리트,0.0
전라남도,강진군,기타,21.8
전라남도,강진군,베트남,14.7
전라남도,강진군,중국,11.1
전라남도,강진군,태국,11.0
전라남도,강진군,필리핀,10.6
전라남도,강진군,일본,5.4
전라남도,강진군,미국,5.1
전라남도,강진군,인도네시아,3.3
전라남도,강진군,몽골,2.7
전라남도,강진군,대만,2.3
전라남도,강진군,러시아,2.0
전라남도,강진군,홍콩,1.7
전라남도,강진군,싱가포르,1.5
전라남도,강진군,말레이시아,1.1
전라남도,강진군,독일,1.1
전라남도,강진군,캐나다,1.0
전라남도,강진군,프랑스,0.9
전라남도,강진군,오스트레일리아,0.8
전라남도,강진군,영국,0.6
전라남도,강진군,카자흐스탄,0.6
전라남도,강진군,인도,0.5
전라남도,강진군,멕시코,0.2
전라남도,강진군,튀르키예,0.2
전라남도,강진군,사우디아라비아,0.1
전라남도,강진군,아랍에미리트,0.0
전라남도,고흥군,필리핀,27.5
전라남도,고흥군,중국,16.4
전라남도,고흥군,베트남,15.4
전라남도,고흥군,기타,15.2
전라남도,고흥군,인도네시아,5.6
전라남도,고흥군,태국,4.9
전라남도,고흥군,일본,3.7
전라남도,고흥군,미국,2.0
전라남도,고흥군,대만,1.4
전라남도,고흥군,러시아,1.4
전라남도,고흥군,인도,1.2
전라남도,고흥군,홍콩,0.9
전라남도,고흥군,몽골,0.8
전라남도,고흥군,오스트레일리아,0.6
전라남도,고흥군,말레이시아,0.5
전라남도,고흥군,독일,0.5
전라남도,고흥군,영국,0.4
전라남도,고흥군,싱가포르,0.4
전라남도,고흥군,캐나다,0.4
전라남도,고흥군,프랑스,0.3
전라남도,고흥군,사우디아라비아,0.1
전라남도,고흥군,카자흐스탄,0.1
전라남도,고흥군,멕시코,0.1
전라남도,고흥군,튀르키예,0.1
전라남도,고흥군,아랍에미리트,0.0
전라남도,곡성군,기타,30.8
전라남도,곡성군,베트남,17.2
전라남도,곡성군,중국,10.4
전라남도,곡성군,미국,8.8
전라남도,곡성군,일본,6.0
전라남도,곡성군,태국,5.3
전라남도,곡성군,인도네시아,4.3
전라남도,곡성군,필리핀,2.8
전라남도,곡성군,대만,1.8
전라남도,곡성군,오스트레일리아,1.7
전라남도,곡성군,홍콩,1.6
전라남도,곡성군,독일,1.6
전라남도,곡성군,말레이시아,1.4
전라남도,곡성군,싱가포르,1.3
전라남도,곡성군,캐나다,1.1
전라남도,곡성군,몽골,0.7
전라남도,곡성군,프랑스,0.7
전라남도,곡성군,영국,0.6
전라남도,곡성군,카자흐스탄,0.6
전라남도,곡성군,러시아,0.6
전라남도,곡성군,인도,0.4
전라남도,곡성군,멕시코,0.2
전라남도,곡성군,사우디아라비아,0.1
전라남도,곡성군,튀르키예,0.1
전라남도,곡성군,아랍에미리트,0.0
전라남도,광양시,미국,60.2
전라남도,광양시,중국,7.9
전라남도,광양시,기타,6.5
전라남도,광양시,필리핀,4.7
전라남도,광양시,멕시코,4.2
전라남도,광양시,태국,2.4
전라남도,광양시,인도네시아,2.0
전라남도,광양시,인도,2.0
전라남도,광양시,대만,1.8
전라남도,광양시,베트남,1.5
전라남도,광양시,일본,1.4
전라남도,광양시,영국,1.3
전라남도,광양시,홍콩,0.9
전라남도,광양시,러시아,0.5
전라남도,광양시,오스트레일리아,0.4
전라남도,광양시,싱가포르,0.4
전라남도,광양시,말레이시아,0.4
전라남도,광양시,독일,0.4
전라남도,광양시,몽골,0.3
전라남도,광양시,캐나다,0.3
전라남도,광양시,프랑스,0.3
전라남도,광양시,카자흐스탄,0.1
전라남도,광양시,튀르키예,0.1
전라남도,광양시,아랍에미리트,0.0
전라남도,광양시,사우디아라비아,0.0
전라남도,구례군,기타,20.0
전라남도,구례군,미국,10.8
전라남도,구례군,중국,10.8
전라남도,구례군,일본,9.7
전라남도,구례군,베트남,7.4
전라남도,구례군,독일,6.9
전라남도,구례군,프랑스,4.2
전라남도,구례군,대만,3.3
전라남도,구례군,필리핀,3.2
전라남도,구례군,캐나다,3.0
전라남도,구례군,싱가포르,2.8
전라남도,구례군,홍콩,2.6
전라남도,구례군,태국,2.4
전라남도,구례군,러시아,1.9
전라남도,구례군,오스트레일리아,1.8
전라남도,구례군,인도네시아,1.7
전라남도,구례군,말레이시아,1.5
전라남도,구례군,영국,1.4
전라남도,구례군,인도,1.4
전라남도,구례군,카자흐스탄,1.4
전라남도,구례군,몽골,1.1
전라남도,구례군,튀르키예,0.2
전라남도,구례군,멕시코,0.2
전라남도,구례군,사우디아라비아,0.1
전라남도,구례군,아랍에미리트,0.0
전라남도,나주시,기타,29.0
전라남도,나주시,중국,18.8
전라남도,나주시,베트남,13.3
전라남도,나주시,태국,10.0
전라남도,나주시,필리핀,6.5
전라남도,나주시,일본,4.5
전라남도,나주시,미국,3.3
전라남도,나주시,인도네시아,2.5
전라남도,나주시,말레이시아,1.7
전라남도,나주시,몽골,1.6
전라남도,나주시,홍콩,1.3
전라남도,나주시,인도,1.3
전라남도,나주시,대만,1.2
전라남도,나주시,캐나다,0.8
전라남도,나주시,싱가포르,0.7
전라남도,나주시,영국,0.6
전라남도,나주시,독일,0.6
전라남도,나주시,프랑스,0.5
전라남도,나주시,오스트레일리아,0.4
전라남도,나주시,카자흐스탄,0.4
전라남도,나주시,러시아,0.4
전라남도,나주시,멕시코,0.3
전라남도,나주시,아랍에미리트,0.1
전라남도,나주시,사우디아라비아,0.1
전라남도,나주시,튀르키예,0.1
전라남도,담양군,기타,25.9
전라남도,담양군,베트남,14.4
전라남도,담양군,중국,8.5
전라남도,담양군,필리핀,8.1
전라남도,담양군,미국,7.1
전라남도,담양군,일본,5.7
전라남도,담양군,인도네시아,4.8
전라남도,담양군,태국,4.0
전라남도,담양군,독일,3.0
전라남도,담양군,싱가포르,2.7
전라남도,담양군,프랑스,2.4
전라남도,담양군,대만,2.3
전라남도,담양군,홍콩,2.0
전라남도,담양군,캐나다,1.7
전라남도,담양군,오스트레일리아,1.5
전라남도,담양군,영국,1.0
전라남도,담양군,몽골,1.0
전라남도,담양군,카자흐스탄,0.9
전라남도,담양군,말레이시아,0.9
전라남도,담양군,러시아,0.8
전라남도,담양군,인도,0.6
전라남도,담양군,멕시코,0.6
전라남도,담양군,튀르키예,0.2
전라남도,담양군,사우디아라비아,0.1
전라남도,담양군,아랍에미리트,0.0
전라남도,목포시,미국,30.5
전라남도,목포시,오스트레일리아,21.9
전라남도,목포시,기타,10.4
전라남도,목포시,중국,8.6
전라남도,목포시,인도네시아,3.8
전라남도,목포시,베트남,3.6
전라남도,목포시,필리핀,3.4
전라남도,목포시,태국,2.4
전라남도,목포시,일본,2.4
전라남도,목포시,싱가포르,2.1
전라남도,목포시,몽골,2.0
전라남도,목포시,대만,1.6
전라남도,목포시,홍콩,1.1
전라남도,목포시,러시아,1.1
전라남도,목포시,독일,0.9
전라남도,목포시,인도,0.7
전라남도,목포시,말레이시아,0.7
전라남도,목포시,캐나다,0.6
전라남도,목포시,튀르키예,0.5
전라남도,목포시,영국,0.4
전라남도,목포시,멕시코,0.4
전라남도,목포시,프랑스,0.4
전라남도,목포시,카자흐스탄,0.3
전라남도,목포시,아랍에미리트,0.0
전라남도,목포시,사우디아라비아,0.0
전라남도,무안군,기타,24.8
전라남도,무안군,베트남,19.5
전라남도,무안군,중국,15.8
전라남도,무안군,태국,7.4
전라남도,무안군,필리핀,4.9
전라남도,무안군,인도네시아,4.9
전라남도,무안군,일본,4.3
전라남도,무안군,몽골,2.9
전라남도,무안군,미국,2.6
전라남도,무안군,말레이시아,2.1
전라남도,무안군,대만,1.9
전라남도,무안군,홍콩,1.7
전라남도,무안군,오스트레일리아,1.0
전라남도,무안군,튀르키예,1.0
전라남도,무안군,독일,1.0
전라남도,무안군,영국,0.9
전라남도,무안군,러시아,0.8
전라남도,무안군,싱가포르,0.6
전라남도,무안군,프랑스,0.6
전라남도,무안군,캐나다,0.5
전라남도,무안군,인도,0.3
전라남도,무안군,카자흐스탄,0.3
전라남도,무안군,사우디아라비아,0.1
전라남도,무안군,멕시코,0.1
전라남도,무안군,아랍에미리트,0.0
전라남도,보성군,베트남,33.2
전라남도,보성군,기타,16.2
전라남도,보성군,중국,8.2
전라남도,보성군,필리핀,8.0
전라남도,보성군,태국,6.3
전라남도,보성군,일본,6.0
전라남도,보성군,미국,4.7
전라남도,보성군,독일,2.9
전라남도,보성군,프랑스,2.6
전라남도,보성군,싱가포르,1.5
전라남도,보성군,러시아,1.4
전라남도,보성군,대만,1.3
전라남도,보성군,홍콩,1.3
전라남도,보성군,캐나다,1.3
전라남도,보성군,인도네시아,1.1
전라남도,보성군,오스트레일리아,0.9
전라남도,보성군,영국,0.8
전라남도,보성군,몽골,0.6
전라남도,보성군,말레이시아,0.6
전라남도,보성군,인도,0.5
전라남도,보성군,카자흐스탄,0.3
전라남도,보성군,멕시코,0.2
전라남도,보성군,튀르키예,0.1
전라남도,보성군,아랍에미리트,0.0
전라남도,보성군,사우디아라비아,0.0
전라남도,순천시,기타,19.3
전라남도,순천시,중국,16.9
전라남도,순천시,베트남,8.6
전라남도,순천시,일본,8.3
전라남도,순천시,미국,8.1
전라남도,순천시,대만,5.5
전라남도,순천시,필리핀,3.7
전라남도,순천시,몽골,3.7
전라남도,순천시,독일,3.2
전라남도,순천시,태국,3.1
전라남도,순천시,프랑스,2.9
전라남도,순천시,인도네시아,2.9
전라남도,순천시,홍콩,2.5
전라남도,순천시,캐나다,1.8
전라남도,순천시,오스트레일리아,1.7
전라남도,순천시,싱가포르,1.7
전라남도,순천시,인도,1.6
전라남도,순천시,영국,1.2
전라남도,순천시,말레이시아,0.9
전라남도,순천시,러시아,0.8
전라남도,순천시,카자흐스탄,0.7
전라남도,순천시,튀르키예,0.4
전라남도,순천시,멕시코,0.3
전라남도,순천시,사우디아라비아,0.1
전라남도,순천시,아랍에미리트,0.0
전라남도,신안군,중국,55.0
전라남도,신안군,기타,9.2
전라남도,신안군,필리핀,9.1
전라남도,신안군,인도네시아,4.1
전라남도,신안군,태국,3.5
전라남도,신안군,미국,2.8
전라남도,신안군,대만,2.4
전라남도,신안군,인도,2.4
전라남도,신안군,러시아,2.0
전라남도,신안군,베트남,1.9
전라남도,신안군,홍콩,1.8
전라남도,신안군,일본,1.3
전라남도,신안군,오스트레일리아,1.0
전라남도,신안군,영국,0.9
전라남도,신안군,말레이시아,0.7
전라남도,신안군,싱가포르,0.5
전라남도,신안군,몽골,0.3
전라남도,신안군,캐나다,0.2
전라남도,신안군,프랑스,0.2
전라남도,신안군,독일,0.2
전라남도,신안군,멕시코,0.1
전라남도,신안군,튀르키예,0.1
전라남도,신안군,아랍에미리트,0.0
전라남도,신안군,사우디아라비아,0.0
전라남도,신안군,카자흐스탄,0.0
전라남도,여수시,중국,31.9
전라남도,여수시,기타,12.1
전라남도,여수시,필리핀,11.6
전라남도,여수시,미국,8.2
전라남도,여수시,인도네시아,5.6
전라남도,여수시,대만,5.1
전라남도,여수시,태국,4.7
전라남도,여수시,인도,4.5
전라남도,여수시,일본,3.5
전라남도,여수시,러시아,2.6
전라남도,여수시,베트남,2.6
전라남도,여수시,홍콩,2.2
전라남도,여수시,영국,0.9
전라남도,여수시,오스트레일리아,0.8
전라남도,여수시,말레이시아,0.8
전라남도,여수시,싱가포르,0.7
전라남도,여수시,독일,0.5
전라남도,여수시,캐나다,0.4
전라남도,여수시,몽골,0.3
전라남도,여수시,튀르키예,0.3
전라남도,여수시,프랑스,0.3
전라남도,여수시,멕시코,0.2
전라남도,여수시,카자흐스탄,0.1
전라남도,여수시,아랍에미리트,0.0
전라남도,여수시,사우디아라비아,0.0
전라남도,영광군,중국,26.2
전라남도,영광군,기타,16.0
전라남도,영광군,필리핀,10.5
전라남도,영광군,베트남,9.1
전라남도,영광군,인도네시아,7.6
전라남도,영광군,태국,7.2
전라남도,영광군,대만,4.2
전라남도,영광군,영국,2.6
전라남도,영광군,미국,2.4
전라남도,영광군,일본,2.2
전라남도,영광군,홍콩,2.2
전라남도,영광군,인도,2.2
전라남도,영광군,러시아,1.9
전라남도,영광군,말레이시아,1.4
전라남도,영광군,오스트레일리아,1.0
전라남도,영광군,독일,0.9
전라남도,영광군,싱가포르,0.5
전라남도,영광군,캐나다,0.5
전라남도,영광군,몽골,0.4
전라남도,영광군,프랑스,0.3
전라남도,영광군,튀르키예,0.2
전라남도,영광군,멕시코,0.1
전라남도,영광군,카자흐스탄,0.1
전라남도,영광군,아랍에미리트,0.0
전라남도,영광군,사우디아라비아,0.0
전라남도,영암군,기타,25.6
전라남도,영암군,미국,17.3
전라남도,영암군,중국,15.0
전라남도,영암군,베트남,10.2
전라남도,영암군,태국,6.4
전라남도,영암군,필리핀,4.8
